event_id,user_id,event_timestamp,session_id,event_type,song_id,model_version,prompt_category,generation_latency_ms,success_flag
e_00013032,u_002448,2025-12-26 07:13:13,s_u_002448_20251226_1,lyric_ai_used,song_00003226,,,,
e_00013033,u_002448,2025-12-26 10:12:13,s_u_002448_20251226_1,app_opened,,,,,
e_00013034,u_002448,2025-12-26 10:14:56,s_u_002448_20251226_1,song_generated,song_00003227,v4.5,rock,11673.0,True
e_00013035,u_002448,2025-12-26 11:10:13,s_u_002448_20251226_1,song_downloaded,song_00003227,,,,
e_00013036,u_002448,2025-12-26 13:00:13,s_u_002448_20251226_1,song_published,song_00003227,,,,
e_00013037,u_002448,2025-12-26 10:25:13,s_u_002448_20251226_1,song_extended,song_00003227,v5,,,
e_00013038,u_002448,2025-12-26 10:37:13,s_u_002448_20251226_1,song_remixed,song_00003227,v4.5,,,
e_00013039,u_002448,2025-12-26 10:59:13,s_u_002448_20251226_1,effect_added,song_00003227,,,,
e_00013040,u_002449,2025-12-15 19:20:00,s_u_002449_20251215_1,app_opened,,,,,
e_00013041,u_002449,2025-12-17 12:37:00,s_u_002449_20251217_1,app_opened,,,,,
e_00013042,u_002449,2025-12-17 23:16:56,s_u_002449_20251217_1,song_generated,song_00003228,v4.5,edm,11270.0,True
e_00013043,u_002449,2025-12-17 23:15:41,s_u_002449_20251217_1,song_extended,song_00003228,v5,,,
e_00013044,u_002449,2025-12-17 23:58:41,s_u_002449_20251217_1,song_remixed,song_00003228,v4.6,,,
e_00013045,u_002450,2025-12-20 11:15:00,s_u_002450_20251220_1,app_opened,,,,,
e_00013046,u_002450,2025-12-21 09:34:00,s_u_002450_20251221_1,app_opened,,,,,
e_00013047,u_002450,2025-12-21 11:30:30,s_u_002450_20251221_1,song_generated,song_00003229,v4.5,pop,12280.0,True
e_00013048,u_002450,2025-12-21 11:32:49,s_u_002450_20251221_1,song_generated,song_00003230,v4.6,pop,6485.0,False
e_00013049,u_002450,2025-12-21 11:55:48,s_u_002450_20251221_1,song_remixed,song_00003230,v4.6,,,
e_00013050,u_002451,2026-01-01 20:18:00,s_u_002451_20260101_1,app_opened,,,,,
e_00013051,u_002451,2026-01-04 10:32:00,s_u_002451_20260104_1,app_opened,,,,,
e_00013052,u_002451,2026-01-04 12:00:24,s_u_002451_20260104_1,song_generated,song_00003231,v4.5,rock,9308.0,True
e_00013053,u_002451,2026-01-04 12:24:00,s_u_002451_20260104_1,song_downloaded,song_00003231,,,,
e_00013054,u_002451,2026-01-04 19:34:00,s_u_002451_20260104_1,song_published,song_00003231,,,,
e_00013055,u_002451,2026-01-04 14:05:00,s_u_002451_20260104_1,song_extended,song_00003231,v4.6,,,
e_00013056,u_002451,2026-01-04 14:51:00,s_u_002451_20260104_1,song_remixed,song_00003231,v4.6,,,
e_00013057,u_002451,2026-01-04 12:06:00,s_u_002451_20260104_1,effect_added,song_00003231,,,,
e_00013058,u_002451,2026-01-04 12:12:00,s_u_002451_20260104_1,lyric_ai_used,song_00003231,,,,
e_00013059,u_002451,2026-01-02 11:04:49,s_u_002451_20260102_1,app_opened,,,,,
e_00013060,u_002451,2026-01-02 11:07:31,s_u_002451_20260102_1,song_generated,song_00003232,v4.5,edm,13240.0,True
e_00013061,u_002451,2026-01-02 14:37:49,s_u_002451_20260102_1,song_published,song_00003232,,,,
e_00013062,u_002451,2026-01-02 11:41:49,s_u_002451_20260102_1,song_extended,song_00003232,v4.6,,,
e_00013063,u_002451,2026-01-02 12:56:49,s_u_002451_20260102_1,effect_added,song_00003232,,,,
e_00013064,u_002451,2026-01-02 12:27:49,s_u_002451_20260102_1,lyric_ai_used,song_00003232,,,,
e_00013065,u_002452,2025-12-30 20:53:00,s_u_002452_20251230_1,app_opened,,,,,
e_00013066,u_002453,2025-11-08 16:44:00,s_u_002453_20251108_1,app_opened,,,,,
e_00013067,u_002454,2025-12-14 20:00:00,s_u_002454_20251214_1,app_opened,,,,,
e_00013068,u_002454,2025-12-14 09:38:25,s_u_002454_20251214_1,song_generated,song_00003233,v4.6,indie,8576.0,True
e_00013069,u_002454,2025-12-14 10:51:03,s_u_002454_20251214_1,effect_added,song_00003233,,,,
e_00013070,u_002454,2025-12-14 11:01:03,s_u_002454_20251214_1,lyric_ai_used,song_00003233,,,,
e_00013071,u_002455,2025-12-09 12:05:00,s_u_002455_20251209_1,app_opened,,,,,
e_00013072,u_002455,2025-12-10 22:24:42,s_u_002455_20251210_1,app_opened,,,,,
e_00013073,u_002456,2026-01-01 11:28:00,s_u_002456_20260101_1,app_opened,,,,,
e_00013074,u_002457,2025-11-24 13:08:00,s_u_002457_20251124_1,app_opened,,,,,
e_00013075,u_002457,2025-11-25 14:51:00,s_u_002457_20251125_1,app_opened,,,,,
e_00013076,u_002457,2025-11-25 16:49:37,s_u_002457_20251125_1,song_generated,song_00003234,v5,edm,17568.0,True
e_00013077,u_002457,2025-11-25 20:08:51,s_u_002457_20251125_1,song_remixed,song_00003234,v4.6,,,
e_00013078,u_002457,2025-11-25 17:44:51,s_u_002457_20251125_1,effect_added,song_00003234,,,,
e_00013079,u_002458,2025-11-05 14:51:00,s_u_002458_20251105_1,app_opened,,,,,
e_00013080,u_002458,2025-11-07 12:23:00,s_u_002458_20251107_1,app_opened,,,,,
e_00013081,u_002458,2025-11-07 16:19:33,s_u_002458_20251107_1,song_generated,song_00003235,v5,rock,11288.0,True
e_00013082,u_002458,2025-11-07 17:55:03,s_u_002458_20251107_1,song_downloaded,song_00003235,,,,
e_00013083,u_002459,2025-11-24 16:08:00,s_u_002459_20251124_1,app_opened,,,,,
e_00013084,u_002459,2025-11-29 09:28:00,s_u_002459_20251129_1,app_opened,,,,,
e_00013085,u_002459,2025-11-29 09:17:57,s_u_002459_20251129_1,song_generated,song_00003236,v5,classical,16601.0,True
e_00013086,u_002459,2025-11-29 09:14:20,s_u_002459_20251129_1,song_generated,song_00003237,v4.5,classical,13810.0,True
e_00013087,u_002459,2025-11-29 10:50:47,s_u_002459_20251129_1,song_extended,song_00003237,v4.6,,,
e_00013088,u_002459,2025-11-29 10:09:47,s_u_002459_20251129_1,lyric_ai_used,song_00003237,,,,
e_00013089,u_002460,2025-12-21 16:51:00,s_u_002460_20251221_1,app_opened,,,,,
e_00013090,u_002460,2025-12-25 15:45:00,s_u_002460_20251225_1,app_opened,,,,,
e_00013091,u_002460,2025-12-25 23:16:05,s_u_002460_20251225_1,song_generated,song_00003238,v5,rock,12575.0,True
e_00013092,u_002460,2025-12-26 01:58:46,s_u_002460_20251225_1,song_remixed,song_00003238,v5,,,
e_00013093,u_002461,2025-12-25 19:52:00,s_u_002461_20251225_1,app_opened,,,,,
e_00013094,u_002461,2025-12-31 18:59:00,s_u_002461_20251231_1,app_opened,,,,,
e_00013095,u_002461,2025-12-31 20:48:06,s_u_002461_20251231_1,song_generated,song_00003239,v5,jazz,11046.0,True
e_00013096,u_002461,2025-12-31 20:45:30,s_u_002461_20251231_1,song_generated,song_00003240,v4.6,jazz,16610.0,True
e_00013097,u_002461,2025-12-31 21:13:37,s_u_002461_20251231_1,song_downloaded,song_00003240,,,,
e_00013098,u_002461,2025-12-31 21:55:37,s_u_002461_20251231_1,song_downloaded,song_00003239,,,,
e_00013099,u_002461,2025-12-31 22:16:37,s_u_002461_20251231_1,song_extended,song_00003240,v5,,,
e_00013100,u_002461,2025-12-31 21:40:37,s_u_002461_20251231_1,song_remixed,song_00003240,v5,,,
e_00013101,u_002461,2025-12-31 21:01:37,s_u_002461_20251231_1,effect_added,song_00003240,,,,
e_00013102,u_002462,2025-12-17 15:01:00,s_u_002462_20251217_1,app_opened,,,,,
e_00013103,u_002462,2025-12-18 19:15:00,s_u_002462_20251218_1,app_opened,,,,,
e_00013104,u_002462,2025-12-18 03:52:50,s_u_002462_20251218_1,song_generated,song_00003241,v5,hiphop,6936.0,False
e_00013105,u_002462,2025-12-18 04:11:14,s_u_002462_20251218_1,song_remixed,song_00003241,v5,,,
e_00013106,u_002462,2025-12-19 04:59:14,s_u_002462_20251219_1,app_opened,,,,,
e_00013107,u_002463,2025-11-11 20:21:00,s_u_002463_20251111_1,app_opened,,,,,
e_00013108,u_002463,2025-11-14 18:16:00,s_u_002463_20251114_1,app_opened,,,,,
e_00013109,u_002463,2025-11-14 21:38:28,s_u_002463_20251114_1,song_generated,song_00003242,v4.6,rock,18550.0,False
e_00013110,u_002463,2025-11-14 21:41:25,s_u_002463_20251114_1,song_generated,song_00003243,v5,rock,14215.0,True
e_00013111,u_002463,2025-11-14 22:46:59,s_u_002463_20251114_1,song_downloaded,song_00003243,,,,
e_00013112,u_002463,2025-11-15 05:24:59,s_u_002463_20251114_1,song_published,song_00003243,,,,
e_00013113,u_002463,2025-11-14 23:23:59,s_u_002463_20251114_1,song_extended,song_00003243,v4.5,,,
e_00013114,u_002463,2025-11-14 22:39:59,s_u_002463_20251114_1,song_remixed,song_00003243,v4.6,,,
e_00013115,u_002464,2025-12-23 10:07:00,s_u_002464_20251223_1,app_opened,,,,,
e_00013116,u_002464,2025-12-24 19:06:00,s_u_002464_20251224_1,app_opened,,,,,
e_00013117,u_002464,2025-12-24 00:54:55,s_u_002464_20251224_1,song_generated,song_00003244,v4.6,country,10081.0,True
e_00013118,u_002464,2025-12-24 01:14:18,s_u_002464_20251224_1,song_downloaded,song_00003244,,,,
e_00013119,u_002464,2025-12-24 08:03:18,s_u_002464_20251224_1,song_published,song_00003244,,,,
e_00013120,u_002464,2025-12-24 01:42:18,s_u_002464_20251224_1,song_extended,song_00003244,v4.6,,,
e_00013121,u_002464,2025-12-25 05:57:18,s_u_002464_20251225_1,app_opened,,,,,
e_00013122,u_002465,2025-12-13 20:05:00,s_u_002465_20251213_1,app_opened,,,,,
e_00013123,u_002465,2025-12-14 19:18:00,s_u_002465_20251214_1,app_opened,,,,,
e_00013124,u_002465,2025-12-14 05:42:06,s_u_002465_20251214_1,song_generated,song_00003245,v4.5,rock,11467.0,True
e_00013125,u_002465,2025-12-14 06:45:58,s_u_002465_20251214_1,effect_added,song_00003245,,,,
e_00013126,u_002466,2025-12-24 11:54:00,s_u_002466_20251224_1,app_opened,,,,,
e_00013127,u_002466,2025-12-26 18:44:00,s_u_002466_20251226_1,app_opened,,,,,
e_00013128,u_002466,2025-12-26 10:00:59,s_u_002466_20251226_1,song_generated,song_00003246,v4.5,edm,14441.0,True
e_00013129,u_002466,2025-12-26 09:54:09,s_u_002466_20251226_1,song_generated,song_00003247,v4.6,edm,10774.0,False
e_00013130,u_002466,2025-12-26 12:04:45,s_u_002466_20251226_1,song_downloaded,song_00003247,,,,
e_00013131,u_002466,2025-12-26 10:44:45,s_u_002466_20251226_1,effect_added,song_00003246,,,,
e_00013132,u_002466,2025-12-26 10:30:45,s_u_002466_20251226_1,lyric_ai_used,song_00003246,,,,
e_00013133,u_002466,2025-12-25 04:08:45,s_u_002466_20251225_1,app_opened,,,,,
e_00013134,u_002466,2025-12-25 04:15:15,s_u_002466_20251225_1,song_generated,song_00003248,v4.6,pop,17023.0,True
e_00013135,u_002466,2025-12-25 04:31:45,s_u_002466_20251225_1,song_remixed,song_00003248,v4.6,,,
e_00013136,u_002466,2025-12-25 04:21:45,s_u_002466_20251225_1,effect_added,song_00003248,,,,
e_00013137,u_002467,2025-12-22 15:35:00,s_u_002467_20251222_1,app_opened,,,,,
e_00013138,u_002467,2025-12-26 11:51:00,s_u_002467_20251226_1,app_opened,,,,,
e_00013139,u_002467,2025-12-26 02:30:34,s_u_002467_20251226_1,song_generated,song_00003249,v4.6,rock,6645.0,True
e_00013140,u_002467,2025-12-26 02:31:29,s_u_002467_20251226_1,song_generated,song_00003250,v5,rock,13708.0,False
e_00013141,u_002467,2025-12-26 04:26:02,s_u_002467_20251226_1,song_extended,song_00003249,v4.6,,,
e_00013142,u_002467,2025-12-26 04:02:02,s_u_002467_20251226_1,effect_added,song_00003249,,,,
e_00013143,u_002468,2025-12-10 15:19:00,s_u_002468_20251210_1,app_opened,,,,,
e_00013144,u_002468,2025-12-12 18:46:00,s_u_002468_20251212_1,app_opened,,,,,
e_00013145,u_002468,2025-12-12 21:52:56,s_u_002468_20251212_1,song_generated,song_00003251,v5,classical,8767.0,True
e_00013146,u_002468,2025-12-12 22:04:18,s_u_002468_20251212_1,effect_added,song_00003251,,,,
e_00013147,u_002469,2025-11-20 19:11:00,s_u_002469_20251120_1,app_opened,,,,,
e_00013148,u_002469,2025-11-24 18:04:00,s_u_002469_20251124_1,app_opened,,,,,
e_00013149,u_002469,2025-11-24 21:25:37,s_u_002469_20251124_1,song_generated,song_00003252,v5,hiphop,5663.0,True
e_00013150,u_002469,2025-11-24 22:35:07,s_u_002469_20251124_1,song_extended,song_00003252,v5,,,
e_00013151,u_002469,2025-11-24 21:43:07,s_u_002469_20251124_1,song_remixed,song_00003252,v5,,,
e_00013152,u_002469,2025-11-24 22:05:07,s_u_002469_20251124_1,effect_added,song_00003252,,,,
e_00013153,u_002469,2025-11-28 03:56:07,s_u_002469_20251128_1,app_opened,,,,,
e_00013154,u_002469,2025-11-28 03:56:53,s_u_002469_20251128_1,song_generated,song_00003253,v4.6,country,15743.0,True
e_00013155,u_002469,2025-11-28 05:36:07,s_u_002469_20251128_1,effect_added,song_00003253,,,,
e_00013156,u_002470,2025-11-15 15:40:00,s_u_002470_20251115_1,app_opened,,,,,
e_00013157,u_002471,2025-11-08 17:37:00,s_u_002471_20251108_1,app_opened,,,,,
e_00013158,u_002471,2025-11-14 11:59:00,s_u_002471_20251114_1,app_opened,,,,,
e_00013159,u_002471,2025-11-14 01:53:06,s_u_002471_20251114_1,song_generated,song_00003254,v5,country,10093.0,True
e_00013160,u_002471,2025-11-14 02:21:43,s_u_002471_20251114_1,lyric_ai_used,song_00003254,,,,
e_00013161,u_002471,2025-11-09 04:27:43,s_u_002471_20251109_1,app_opened,,,,,
e_00013162,u_002472,2025-12-16 15:21:00,s_u_002472_20251216_1,app_opened,,,,,
e_00013163,u_002472,2025-12-22 09:04:00,s_u_002472_20251222_1,app_opened,,,,,
e_00013164,u_002472,2025-12-22 21:17:21,s_u_002472_20251222_1,song_generated,song_00003255,v4.6,jazz,9735.0,True
e_00013165,u_002472,2025-12-22 21:22:34,s_u_002472_20251222_1,song_generated,song_00003256,v5,jazz,7990.0,True
e_00013166,u_002472,2025-12-22 21:20:40,s_u_002472_20251222_1,song_generated,song_00003257,v4.6,jazz,11262.0,True
e_00013167,u_002472,2025-12-22 23:39:31,s_u_002472_20251222_1,song_downloaded,song_00003255,,,,
e_00013168,u_002472,2025-12-23 05:35:31,s_u_002472_20251222_1,song_published,song_00003257,,,,
e_00013169,u_002472,2025-12-22 23:40:31,s_u_002472_20251222_1,song_extended,song_00003255,v5,,,
e_00013170,u_002472,2025-12-17 14:48:31,s_u_002472_20251217_1,app_opened,,,,,
e_00013171,u_002472,2025-12-23 14:16:31,s_u_002472_20251223_1,app_opened,,,,,
e_00013172,u_002472,2025-12-23 14:20:43,s_u_002472_20251223_1,song_generated,song_00003258,v4.5,country,16535.0,False
e_00013173,u_002472,2025-12-23 14:27:31,s_u_002472_20251223_1,song_downloaded,song_00003258,,,,
e_00013174,u_002472,2025-12-23 14:34:31,s_u_002472_20251223_1,song_published,song_00003258,,,,
e_00013175,u_002472,2025-12-23 15:30:31,s_u_002472_20251223_1,effect_added,song_00003258,,,,
e_00013176,u_002473,2025-11-11 19:49:00,s_u_002473_20251111_1,app_opened,,,,,
e_00013177,u_002473,2025-11-12 17:15:00,s_u_002473_20251112_1,app_opened,,,,,
e_00013178,u_002473,2025-11-12 16:31:31,s_u_002473_20251112_1,song_generated,song_00003259,v4.5,country,12954.0,True
e_00013179,u_002473,2025-11-12 16:28:57,s_u_002473_20251112_1,song_generated,song_00003260,v5,country,8729.0,True
e_00013180,u_002473,2025-11-12 16:36:54,s_u_002473_20251112_1,song_generated,song_00003261,v5,country,8608.0,True
e_00013181,u_002473,2025-11-12 18:13:46,s_u_002473_20251112_1,song_extended,song_00003261,v5,,,
e_00013182,u_002473,2025-11-12 17:08:46,s_u_002473_20251112_1,lyric_ai_used,song_00003261,,,,
e_00013183,u_002474,2025-11-20 14:05:00,s_u_002474_20251120_1,app_opened,,,,,
e_00013184,u_002474,2025-11-21 11:24:00,s_u_002474_20251121_1,app_opened,,,,,
e_00013185,u_002474,2025-11-21 06:41:10,s_u_002474_20251121_1,song_generated,song_00003262,v5,country,16361.0,True
e_00013186,u_002474,2025-11-21 07:15:09,s_u_002474_20251121_1,song_extended,song_00003262,v5,,,
e_00013187,u_002475,2025-11-30 19:59:00,s_u_002475_20251130_1,app_opened,,,,,
e_00013188,u_002475,2025-12-04 12:50:00,s_u_002475_20251204_1,app_opened,,,,,
e_00013189,u_002475,2025-12-04 02:18:57,s_u_002475_20251204_1,song_generated,song_00003263,v4.6,classical,8530.0,True
e_00013190,u_002475,2025-12-04 02:18:36,s_u_002475_20251204_1,song_generated,song_00003264,v4.6,classical,13227.0,True
e_00013191,u_002475,2025-12-04 03:43:23,s_u_002475_20251204_1,song_downloaded,song_00003264,,,,
e_00013192,u_002475,2025-12-04 03:10:23,s_u_002475_20251204_1,song_downloaded,song_00003263,,,,
e_00013193,u_002475,2025-12-04 05:17:23,s_u_002475_20251204_1,song_published,song_00003263,,,,
e_00013194,u_002475,2025-12-04 04:07:23,s_u_002475_20251204_1,song_extended,song_00003263,v4.6,,,
e_00013195,u_002475,2025-12-07 05:17:23,s_u_002475_20251207_1,app_opened,,,,,
e_00013196,u_002475,2025-12-07 05:21:19,s_u_002475_20251207_1,song_generated,song_00003265,v5,hiphop,14598.0,True
e_00013197,u_002475,2025-12-07 06:53:23,s_u_002475_20251207_1,song_downloaded,song_00003265,,,,
e_00013198,u_002475,2025-12-07 08:23:23,s_u_002475_20251207_1,song_published,song_00003265,,,,
e_00013199,u_002475,2025-12-07 06:47:23,s_u_002475_20251207_1,song_remixed,song_00003265,v5,,,
e_00013200,u_002476,2025-11-20 11:12:00,s_u_002476_20251120_1,app_opened,,,,,
e_00013201,u_002476,2025-11-23 11:04:00,s_u_002476_20251123_1,app_opened,,,,,
e_00013202,u_002476,2025-11-23 01:32:32,s_u_002476_20251123_1,song_generated,song_00003266,v4.5,indie,15615.0,False
e_00013203,u_002476,2025-11-23 02:40:04,s_u_002476_20251123_1,song_downloaded,song_00003266,,,,
e_00013204,u_002476,2025-11-23 03:34:04,s_u_002476_20251123_1,song_extended,song_00003266,v5,,,
e_00013205,u_002476,2025-11-28 00:10:04,s_u_002476_20251128_1,app_opened,,,,,
e_00013206,u_002477,2025-12-27 13:50:00,s_u_002477_20251227_1,app_opened,,,,,
e_00013207,u_002477,2025-12-30 16:13:00,s_u_002477_20251230_1,app_opened,,,,,
e_00013208,u_002477,2025-12-30 19:13:54,s_u_002477_20251230_1,song_generated,song_00003267,v4.6,rock,10878.0,True
e_00013209,u_002477,2025-12-30 20:28:50,s_u_002477_20251230_1,song_extended,song_00003267,v4.6,,,
e_00013210,u_002477,2025-12-30 20:03:50,s_u_002477_20251230_1,lyric_ai_used,song_00003267,,,,
e_00013211,u_002478,2025-12-06 18:39:00,s_u_002478_20251206_1,app_opened,,,,,
e_00013212,u_002478,2025-12-08 18:02:00,s_u_002478_20251208_1,app_opened,,,,,
e_00013213,u_002478,2025-12-08 01:37:05,s_u_002478_20251208_1,song_generated,song_00003268,v5,pop,15785.0,True
e_00013214,u_002478,2025-12-08 03:10:37,s_u_002478_20251208_1,song_downloaded,song_00003268,,,,
e_00013215,u_002478,2025-12-08 01:55:37,s_u_002478_20251208_1,song_extended,song_00003268,v4.5,,,
e_00013216,u_002478,2025-12-08 02:43:37,s_u_002478_20251208_1,effect_added,song_00003268,,,,
e_00013217,u_002478,2025-12-08 02:18:37,s_u_002478_20251208_1,lyric_ai_used,song_00003268,,,,
e_00013218,u_002479,2025-11-10 09:57:00,s_u_002479_20251110_1,app_opened,,,,,
e_00013219,u_002479,2025-11-10 21:42:53,s_u_002479_20251110_1,song_generated,song_00003269,v5,pop,20267.0,True
e_00013220,u_002479,2025-11-10 23:23:39,s_u_002479_20251110_1,song_downloaded,song_00003269,,,,
e_00013221,u_002479,2025-11-12 03:55:39,s_u_002479_20251112_1,app_opened,,,,,
e_00013222,u_002479,2025-11-12 04:03:15,s_u_002479_20251112_1,song_generated,song_00003270,v4.6,edm,10628.0,True
e_00013223,u_002479,2025-11-12 05:34:39,s_u_002479_20251112_1,song_downloaded,song_00003270,,,,
e_00013224,u_002479,2025-11-12 04:29:39,s_u_002479_20251112_1,song_remixed,song_00003270,v4.6,,,
e_00013225,u_002479,2025-11-12 04:14:39,s_u_002479_20251112_1,lyric_ai_used,song_00003270,,,,
e_00013226,u_002480,2025-11-12 18:33:00,s_u_002480_20251112_1,app_opened,,,,,
e_00013227,u_002480,2025-11-16 20:25:00,s_u_002480_20251116_1,app_opened,,,,,
e_00013228,u_002480,2025-11-16 20:27:01,s_u_002480_20251116_1,song_generated,song_00003271,v5,hiphop,15347.0,True
e_00013229,u_002480,2025-11-16 21:24:53,s_u_002480_20251116_1,effect_added,song_00003271,,,,
e_00013230,u_002480,2025-11-13 17:06:53,s_u_002480_20251113_1,app_opened,,,,,
e_00013231,u_002480,2025-11-13 17:16:10,s_u_002480_20251113_1,song_generated,song_00003272,v4.5,jazz,14326.0,False
e_00013232,u_002480,2025-11-13 18:31:53,s_u_002480_20251113_1,song_extended,song_00003272,v4.6,,,
e_00013233,u_002480,2025-11-13 18:22:53,s_u_002480_20251113_1,effect_added,song_00003272,,,,
e_00013234,u_002480,2025-11-19 18:58:53,s_u_002480_20251119_1,app_opened,,,,,
e_00013235,u_002480,2025-11-19 19:05:36,s_u_002480_20251119_1,song_generated,song_00003273,v5,jazz,11925.0,True
e_00013236,u_002480,2025-11-19 19:23:53,s_u_002480_20251119_1,song_remixed,song_00003273,v5,,,
e_00013237,u_002481,2025-11-10 19:23:00,s_u_002481_20251110_1,app_opened,,,,,
e_00013238,u_002482,2025-12-03 11:43:00,s_u_002482_20251203_1,app_opened,,,,,
e_00013239,u_002482,2025-12-08 12:05:00,s_u_002482_20251208_1,app_opened,,,,,
e_00013240,u_002482,2025-12-08 22:53:16,s_u_002482_20251208_1,song_generated,song_00003274,v4.6,hiphop,8439.0,True
e_00013241,u_002482,2025-12-08 22:58:31,s_u_002482_20251208_1,song_generated,song_00003275,v4.6,hiphop,9361.0,True
e_00013242,u_002482,2025-12-09 00:21:06,s_u_002482_20251208_1,song_downloaded,song_00003274,,,,
e_00013243,u_002482,2025-12-08 23:57:06,s_u_002482_20251208_1,song_downloaded,song_00003275,,,,
e_00013244,u_002482,2025-12-09 01:37:06,s_u_002482_20251208_1,song_extended,song_00003275,v4.5,,,
e_00013245,u_002482,2025-12-11 00:13:06,s_u_002482_20251211_1,app_opened,,,,,
e_00013246,u_002482,2025-12-11 00:13:41,s_u_002482_20251211_1,song_generated,song_00003276,v4.5,rock,10877.0,True
e_00013247,u_002482,2025-12-11 00:30:06,s_u_002482_20251211_1,song_downloaded,song_00003276,,,,
e_00013248,u_002482,2025-12-11 02:01:06,s_u_002482_20251211_1,song_extended,song_00003276,v4.6,,,
e_00013249,u_002482,2025-12-11 02:36:06,s_u_002482_20251211_1,song_remixed,song_00003276,v4.6,,,
e_00013250,u_002482,2025-12-11 01:09:06,s_u_002482_20251211_1,effect_added,song_00003276,,,,
e_00013251,u_002483,2025-11-15 20:52:00,s_u_002483_20251115_1,app_opened,,,,,
e_00013252,u_002483,2025-11-21 10:32:00,s_u_002483_20251121_1,app_opened,,,,,
e_00013253,u_002483,2025-11-21 14:06:50,s_u_002483_20251121_1,song_generated,song_00003277,v5,country,11692.0,True
e_00013254,u_002483,2025-11-21 16:50:07,s_u_002483_20251121_1,song_extended,song_00003277,v4.5,,,
e_00013255,u_002483,2025-11-21 15:17:07,s_u_002483_20251121_1,effect_added,song_00003277,,,,
e_00013256,u_002484,2025-11-21 09:03:00,s_u_002484_20251121_1,app_opened,,,,,
e_00013257,u_002484,2025-11-23 05:38:09,s_u_002484_20251123_1,app_opened,,,,,
e_00013258,u_002485,2025-12-17 18:15:00,s_u_002485_20251217_1,app_opened,,,,,
e_00013259,u_002486,2025-12-30 18:47:00,s_u_002486_20251230_1,app_opened,,,,,
e_00013260,u_002486,2025-12-30 16:25:22,s_u_002486_20251230_1,song_generated,song_00003278,v4.6,pop,7868.0,True
e_00013261,u_002486,2025-12-30 17:35:07,s_u_002486_20251230_1,song_downloaded,song_00003278,,,,
e_00013262,u_002486,2025-12-31 16:17:07,s_u_002486_20251231_1,app_opened,,,,,
e_00013263,u_002486,2025-12-31 16:25:44,s_u_002486_20251231_1,song_generated,song_00003279,v5,classical,7251.0,True
e_00013264,u_002486,2025-12-31 17:28:07,s_u_002486_20251231_1,song_downloaded,song_00003279,,,,
e_00013265,u_002486,2025-12-31 16:48:07,s_u_002486_20251231_1,effect_added,song_00003279,,,,
e_00013266,u_002486,2026-01-03 20:41:00,s_u_002486_20260103_1,app_opened,,,,,
e_00013267,u_002486,2026-01-03 20:50:03,s_u_002486_20260103_1,song_generated,song_00003280,v4.5,pop,14164.0,True
e_00013268,u_002487,2025-12-17 15:33:00,s_u_002487_20251217_1,app_opened,,,,,
e_00013269,u_002487,2025-12-22 12:32:00,s_u_002487_20251222_1,app_opened,,,,,
e_00013270,u_002487,2025-12-22 23:54:28,s_u_002487_20251222_1,song_generated,song_00003281,v4.6,edm,12032.0,False
e_00013271,u_002487,2025-12-22 23:58:07,s_u_002487_20251222_1,song_generated,song_00003282,v4.6,edm,14079.0,True
e_00013272,u_002487,2025-12-22 23:52:38,s_u_002487_20251222_1,song_generated,song_00003283,v5,edm,8601.0,True
e_00013273,u_002487,2025-12-23 02:44:43,s_u_002487_20251222_1,song_downloaded,song_00003282,,,,
e_00013274,u_002487,2025-12-23 01:15:43,s_u_002487_20251222_1,song_downloaded,song_00003283,,,,
e_00013275,u_002487,2025-12-23 02:33:43,s_u_002487_20251222_1,song_published,song_00003282,,,,
e_00013276,u_002487,2025-12-23 02:35:43,s_u_002487_20251222_1,song_extended,song_00003281,v5,,,
e_00013277,u_002487,2025-12-23 01:43:43,s_u_002487_20251222_1,song_remixed,song_00003281,v5,,,
e_00013278,u_002487,2025-12-22 23:51:43,s_u_002487_20251222_1,effect_added,song_00003281,,,,
e_00013279,u_002487,2025-12-19 02:59:43,s_u_002487_20251219_1,app_opened,,,,,
e_00013280,u_002487,2025-12-19 03:01:42,s_u_002487_20251219_1,song_generated,song_00003284,v4.5,jazz,12824.0,True
e_00013281,u_002487,2025-12-19 03:32:43,s_u_002487_20251219_1,song_downloaded,song_00003284,,,,
e_00013282,u_002487,2025-12-19 03:44:43,s_u_002487_20251219_1,song_published,song_00003284,,,,
e_00013283,u_002487,2025-12-19 03:45:43,s_u_002487_20251219_1,song_extended,song_00003284,v4.6,,,
e_00013284,u_002487,2025-12-19 03:25:43,s_u_002487_20251219_1,song_remixed,song_00003284,v5,,,
e_00013285,u_002487,2025-12-19 03:12:43,s_u_002487_20251219_1,effect_added,song_00003284,,,,
e_00013286,u_002487,2025-12-19 04:05:43,s_u_002487_20251219_1,lyric_ai_used,song_00003284,,,,
e_00013287,u_002488,2025-12-16 19:18:00,s_u_002488_20251216_1,app_opened,,,,,
e_00013288,u_002488,2025-12-19 18:45:00,s_u_002488_20251219_1,app_opened,,,,,
e_00013289,u_002488,2025-12-19 04:27:42,s_u_002488_20251219_1,song_generated,song_00003285,v5,indie,11985.0,True
e_00013290,u_002488,2025-12-19 04:22:43,s_u_002488_20251219_1,song_downloaded,song_00003285,,,,
e_00013291,u_002488,2025-12-19 06:27:43,s_u_002488_20251219_1,song_remixed,song_00003285,v4.6,,,
