user_id,signup_timestamp,region,acquisition_channel,is_creator,platform
u_002411,2025-12-14 01:44:31,APAC,organic,True,web
u_002412,2025-11-27 04:49:54,EU,organic,False,android
u_002413,2026-01-02 12:38:36,APAC,organic,False,web
u_002414,2025-11-27 17:29:35,APAC,tiktok,False,web
u_002415,2025-11-27 02:19:25,EU,organic,False,web
u_002416,2025-12-09 13:13:48,NA,youtube,False,web
u_002417,2025-11-20 10:58:45,APAC,organic,False,android
u_002418,2025-11-08 03:32:48,NA,youtube,False,ios
u_002419,2025-11-16 09:19:48,APAC,organic,False,web
u_002420,2025-12-20 15:28:07,APAC,tiktok,False,android
u_002421,2025-12-02 10:52:02,APAC,tiktok,False,android
u_002422,2025-11-24 03:12:59,EU,youtube,False,android
u_002423,2025-11-11 06:28:07,NA,organic,True,android
u_002424,2025-11-22 04:02:33,NA,influencer,False,ios
u_002425,2025-11-17 07:20:00,APAC,youtube,False,ios
u_002426,2025-11-26 03:50:06,APAC,organic,False,ios
u_002427,2025-12-25 08:25:51,EU,paid_search,True,web
u_002428,2026-01-01 21:49:47,NA,youtube,False,ios
u_002429,2025-11-07 06:48:16,LATAM,tiktok,True,android
u_002430,2025-12-29 19:44:26,LATAM,organic,False,ios
u_002431,2025-12-27 10:49:20,NA,tiktok,False,android
u_002432,2025-12-30 09:31:43,EU,organic,False,ios
u_002433,2025-12-26 16:13:47,APAC,tiktok,False,ios
u_002434,2025-11-27 10:11:07,APAC,tiktok,False,ios
u_002435,2025-12-05 04:18:03,LATAM,youtube,False,ios
u_002436,2025-12-03 18:30:36,NA,organic,False,ios
u_002437,2025-11-24 17:52:33,EU,influencer,False,web
u_002438,2025-11-16 04:29:58,APAC,organic,False,web
u_002439,2025-12-24 09:16:39,APAC,tiktok,False,android
u_002440,2025-12-27 19:24:44,APAC,youtube,False,web
u_002441,2025-12-27 22:09:52,LATAM,youtube,False,ios
u_002442,2025-11-15 15:48:24,EU,organic,False,ios
u_002443,2025-12-08 01:40:26,APAC,organic,True,ios
u_002444,2025-12-15 15:13:15,NA,organic,False,android
u_002445,2025-11-19 01:08:53,NA,tiktok,False,ios
u_002446,2025-11-07 08:33:17,NA,organic,False,android
u_002447,2025-12-29 04:22:14,APAC,youtube,True,ios
u_002448,2025-12-25 00:12:13,LATAM,tiktok,False,ios
u_002449,2025-12-15 15:08:41,NA,organic,False,android
u_002450,2025-12-20 08:49:48,NA,organic,False,android
u_002451,2026-01-01 03:56:49,APAC,organic,True,android
u_002452,2025-12-30 03:47:13,EU,organic,False,ios
u_002453,2025-11-08 06:18:48,LATAM,tiktok,True,web
u_002454,2025-12-14 05:32:03,NA,tiktok,False,web
u_002455,2025-12-09 17:36:42,NA,youtube,True,android
u_002456,2026-01-01 19:47:48,EU,organic,False,android
u_002457,2025-11-24 15:58:51,NA,paid_search,False,ios
u_002458,2025-11-05 14:47:03,NA,organic,False,web
u_002459,2025-11-24 03:27:47,NA,organic,False,ios
u_002460,2025-12-21 20:40:46,NA,youtube,False,web
u_002461,2025-12-25 11:43:37,NA,influencer,True,ios
u_002462,2025-12-17 23:01:14,LATAM,organic,True,ios
u_002463,2025-11-11 20:44:59,NA,youtube,True,android
u_002464,2025-12-23 19:28:18,NA,paid_search,False,web
u_002465,2025-12-13 04:08:58,APAC,youtube,False,ios
u_002466,2025-12-24 00:40:45,APAC,organic,False,ios
u_002467,2025-12-22 22:44:02,EU,influencer,True,ios
u_002468,2025-12-10 15:11:18,APAC,youtube,False,ios
u_002469,2025-11-20 19:09:07,APAC,youtube,True,android
u_002470,2025-11-15 11:30:02,APAC,youtube,True,web
u_002471,2025-11-08 00:45:43,EU,paid_search,False,web
u_002472,2025-12-16 13:46:31,APAC,tiktok,False,android
u_002473,2025-11-11 11:15:46,EU,organic,True,ios
u_002474,2025-11-20 05:45:09,NA,tiktok,False,web
u_002475,2025-11-30 02:14:23,APAC,organic,False,ios
u_002476,2025-11-20 22:04:04,EU,organic,False,ios
u_002477,2025-12-27 14:16:50,LATAM,tiktok,False,web
u_002478,2025-12-06 16:06:37,NA,organic,False,web
u_002479,2025-11-10 17:58:39,NA,youtube,False,android
u_002480,2025-11-12 16:27:53,LATAM,influencer,False,ios
u_002481,2025-11-10 22:51:27,NA,tiktok,False,web
u_002482,2025-12-03 13:55:06,LATAM,paid_search,True,web
u_002483,2025-11-15 04:44:07,LATAM,organic,False,ios
u_002484,2025-11-21 20:15:09,APAC,influencer,False,web
u_002485,2025-12-17 21:59:39,EU,influencer,True,android
u_002486,2025-12-30 09:22:07,EU,organic,False,ios
u_002487,2025-12-17 22:24:43,APAC,organic,True,ios
u_002488,2025-12-16 21:19:43,APAC,organic,False,android
u_002489,2025-12-14 09:50:12,EU,influencer,False,ios
u_002490,2025-11-29 05:14:00,LATAM,influencer,False,web
u_002491,2025-12-04 01:11:56,APAC,organic,True,ios
u_002492,2025-11-10 05:41:04,LATAM,tiktok,True,ios
u_002493,2025-11-24 12:31:46,NA,organic,False,web
u_002494,2025-11-07 09:13:24,NA,tiktok,False,web
u_002495,2026-01-01 13:48:31,EU,paid_search,True,ios
u_002496,2025-12-07 16:23:58,NA,organic,False,web
u_002497,2025-12-26 03:02:20,APAC,paid_search,False,ios
u_002498,2025-11-15 05:34:59,NA,influencer,True,ios
u_002499,2025-11-30 13:37:02,LATAM,paid_search,False,ios
u_002500,2025-12-06 15:44:52,NA,organic,False,ios
u_002501,2025-11-11 23:32:34,NA,organic,False,ios
u_002502,2025-12-20 17:08:44,NA,organic,False,web
u_002503,2025-12-03 06:25:00,EU,youtube,False,web
u_002504,2025-12-28 18:09:52,NA,youtube,False,web
u_002505,2025-12-23 23:20:06,NA,organic,False,web
u_002506,2025-11-16 23:45:18,APAC,youtube,False,ios
u_002507,2025-12-06 00:14:57,NA,organic,False,android
u_002508,2025-12-15 11:36:25,NA,organic,False,ios
u_002509,2025-12-04 17:19:51,APAC,tiktok,False,android
u_002510,2025-11-08 08:40:20,NA,organic,False,android
u_002511,2025-12-11 23:16:50,NA,organic,False,android
u_002512,2025-12-16 00:42:31,NA,organic,False,android
u_002513,2025-11-29 00:12:24,NA,influencer,False,ios
u_002514,2025-12-31 16:35:49,APAC,youtube,False,ios
u_002515,2025-12-07 15:35:50,NA,tiktok,False,web
u_002516,2025-11-22 03:10:36,APAC,youtube,False,ios
u_002517,2025-12-16 09:08:29,LATAM,tiktok,True,ios
u_002518,2025-11-05 19:47:00,NA,organic,False,ios
u_002519,2025-12-11 19:35:02,LATAM,youtube,False,ios
u_002520,2025-11-16 04:55:56,NA,youtube,False,ios
u_002521,2025-11-17 03:25:42,NA,tiktok,False,ios
u_002522,2025-11-14 13:51:07,NA,tiktok,False,ios
u_002523,2025-12-03 18:44:28,NA,youtube,False,ios
u_002524,2025-11-25 10:46:15,EU,organic,False,android
u_002525,2025-11-30 11:34:03,NA,influencer,True,android
u_002526,2025-11-07 20:45:35,APAC,organic,False,android
u_002527,2025-11-12 21:16:45,APAC,paid_search,False,web
u_002528,2025-12-01 22:31:37,NA,organic,False,android
u_002529,2025-11-29 21:05:46,APAC,organic,True,web
u_002530,2026-01-02 17:52:27,LATAM,tiktok,True,android
u_002531,2025-12-21 10:33:51,NA,organic,False,web
u_002532,2025-12-02 09:37:12,NA,influencer,False,ios
u_002533,2025-11-30 04:32:38,EU,tiktok,False,ios
u_002534,2025-12-30 08:46:08,EU,youtube,False,ios
u_002535,2025-11-27 02:32:00,EU,organic,False,ios
u_002536,2025-11-24 08:28:28,NA,organic,False,ios
u_002537,2025-11-14 19:34:44,EU,organic,False,ios
u_002538,2025-11-15 05:37:29,EU,tiktok,False,web
u_002539,2025-11-07 16:45:48,EU,youtube,True,ios
u_002540,2025-11-12 10:00:42,NA,tiktok,False,web
u_002541,2025-12-23 12:15:37,EU,paid_search,True,ios
u_002542,2026-01-02 01:01:39,NA,youtube,False,web
u_002543,2025-11-20 21:50:20,EU,paid_search,False,ios
u_002544,2025-12-18 03:08:33,LATAM,organic,False,ios
u_002545,2025-11-26 11:43:30,EU,organic,False,web
u_002546,2025-12-15 00:50:24,NA,organic,False,ios
u_002547,2025-12-20 18:13:23,NA,organic,False,ios
u_002548,2025-12-03 05:11:55,APAC,tiktok,False,android
u_002549,2025-12-01 04:48:08,APAC,tiktok,True,android
u_002550,2025-12-09 22:16:06,EU,tiktok,False,ios
u_002551,2025-12-28 02:06:41,NA,youtube,True,ios
u_002552,2025-11-29 21:29:54,EU,paid_search,False,ios
u_002553,2025-11-18 03:50:51,EU,influencer,True,web
u_002554,2025-12-05 20:21:33,LATAM,organic,False,ios
u_002555,2025-12-13 07:05:58,EU,organic,False,android
u_002556,2025-11-23 18:17:46,APAC,organic,False,ios
u_002557,2025-11-21 15:08:24,EU,organic,False,ios
u_002558,2025-12-21 12:48:57,NA,tiktok,False,web
u_002559,2025-12-21 21:51:22,APAC,tiktok,False,web
u_002560,2026-01-03 02:32:38,EU,organic,False,web
u_002561,2025-11-10 23:20:17,LATAM,youtube,False,ios
u_002562,2025-11-28 14:36:10,EU,youtube,True,ios
u_002563,2025-12-31 11:44:39,NA,organic,True,ios
u_002564,2025-11-27 19:03:11,APAC,organic,True,ios
u_002565,2025-11-21 01:42:54,NA,paid_search,True,android
u_002566,2025-11-24 18:34:53,NA,tiktok,False,android
u_002567,2025-11-12 06:30:22,NA,organic,True,android
u_002568,2025-11-05 13:28:39,APAC,organic,True,ios
u_002569,2025-11-19 02:17:04,EU,organic,True,ios
u_002570,2025-12-21 23:51:30,NA,organic,False,android
u_002571,2025-11-10 05:51:48,EU,influencer,False,web
u_002572,2025-11-27 09:25:28,NA,organic,False,web
u_002573,2025-12-10 15:29:09,LATAM,organic,False,ios
u_002574,2025-12-16 10:28:04,EU,organic,True,ios
u_002575,2026-01-03 09:45:05,APAC,youtube,False,web
u_002576,2025-11-27 06:15:40,NA,organic,False,ios
u_002577,2025-12-30 11:28:09,APAC,organic,True,ios
u_002578,2025-12-18 17:27:33,APAC,tiktok,False,ios
u_002579,2025-11-06 15:06:27,LATAM,tiktok,False,ios
u_002580,2025-12-10 21:46:42,NA,organic,False,ios
u_002581,2025-11-09 01:45:55,NA,organic,False,web
u_002582,2025-12-07 16:51:24,APAC,youtube,True,web
u_002583,2026-01-02 16:26:23,NA,paid_search,False,web
u_002584,2025-11-30 18:32:06,NA,organic,True,ios
u_002585,2025-11-28 17:51:29,LATAM,organic,True,ios
u_002586,2025-12-30 15:04:02,NA,organic,True,ios
u_002587,2026-01-04 06:46:33,LATAM,youtube,False,ios
u_002588,2025-11-25 12:47:18,NA,tiktok,True,ios
u_002589,2025-12-24 00:09:42,APAC,youtube,False,web
u_002590,2025-11-09 15:33:03,EU,youtube,False,web
u_002591,2025-11-29 17:36:35,EU,paid_search,False,android
u_002592,2025-11-20 23:32:15,LATAM,paid_search,False,ios
u_002593,2025-12-12 12:42:17,NA,youtube,False,ios
u_002594,2025-11-19 08:18:32,APAC,tiktok,False,ios
u_002595,2025-12-04 19:56:17,APAC,organic,False,android
u_002596,2025-12-24 23:01:32,NA,tiktok,False,ios
u_002597,2025-12-26 08:50:36,LATAM,tiktok,False,web
u_002598,2026-01-02 09:13:59,NA,tiktok,True,android
u_002599,2025-11-11 19:54:35,APAC,organic,False,web
u_002600,2025-12-22 04:25:34,NA,youtube,False,web
u_002601,2025-12-19 18:07:00,APAC,tiktok,False,web
u_002602,2025-12-25 20:21:58,EU,youtube,False,ios
u_002603,2025-12-06 13:56:20,NA,organic,False,ios
u_002604,2025-12-26 07:09:46,EU,tiktok,False,ios
u_002605,2025-12-24 04:22:11,NA,organic,True,android
u_002606,2025-12-05 17:04:14,NA,influencer,False,web
u_002607,2025-11-25 05:50:23,NA,tiktok,False,ios
u_002608,2026-01-03 22:11:20,NA,organic,False,ios
u_002609,2025-12-30 17:30:56,NA,organic,False,android
u_002610,2025-12-15 13:29:54,EU,youtube,False,web
u_002611,2025-12-27 17:29:09,EU,organic,False,android
u_002612,2025-11-23 05:36:27,EU,paid_search,True,web
u_002613,2025-12-23 13:12:16,NA,tiktok,False,android
u_002614,2026-01-04 04:54:23,APAC,organic,False,ios
u_002615,2025-11-09 03:24:34,APAC,youtube,False,android
u_002616,2025-11-12 01:55:04,NA,organic,False,web
u_002617,2025-12-15 19:08:54,APAC,influencer,True,web
u_002618,2025-12-07 21:03:46,EU,organic,False,web
u_002619,2025-11-08 22:47:50,APAC,paid_search,False,ios
u_002620,2025-11-22 23:34:39,NA,tiktok,True,ios
u_002621,2025-11-28 12:31:52,NA,influencer,True,android
u_002622,2025-11-19 02:56:12,APAC,organic,True,ios
u_002623,2025-11-28 22:04:43,APAC,organic,False,web
u_002624,2025-12-24 01:44:28,NA,youtube,False,web
u_002625,2025-11-29 05:00:51,NA,youtube,False,web
u_002626,2025-11-17 03:01:30,EU,organic,False,android
u_002627,2025-11-17 09:06:06,EU,organic,False,android
u_002628,2025-11-09 22:02:36,APAC,organic,True,android
u_002629,2025-11-21 21:58:37,NA,tiktok,False,ios
u_002630,2025-11-09 22:12:54,NA,organic,True,web
u_002631,2025-12-08 08:10:37,NA,organic,True,web
u_002632,2025-11-19 07:22:31,NA,organic,True,ios
u_002633,2025-12-21 05:45:35,NA,tiktok,False,android
u_002634,2025-12-30 11:04:57,APAC,organic,True,web
u_002635,2025-11-22 11:17:11,EU,paid_search,False,web
u_002636,2025-11-06 22:38:50,APAC,organic,False,ios
u_002637,2025-12-16 02:01:44,NA,paid_search,False,ios
u_002638,2025-11-16 08:04:14,NA,tiktok,False,web
u_002639,2025-12-21 20:39:48,NA,organic,False,android
u_002640,2026-01-03 03:49:50,NA,organic,False,web
u_002641,2025-12-27 06:59:07,APAC,youtube,False,android
u_002642,2025-11-29 06:47:39,NA,youtube,True,web
u_002643,2025-12-15 12:29:39,NA,tiktok,True,web
u_002644,2025-12-10 07:13:34,NA,organic,False,web
u_002645,2025-12-06 18:08:47,NA,paid_search,False,web
u_002646,2026-01-03 21:02:56,APAC,paid_search,False,ios
u_002647,2025-11-11 08:28:27,NA,tiktok,False,ios
u_002648,2025-12-01 05:18:13,APAC,tiktok,False,ios
u_002649,2025-12-30 02:10:44,APAC,tiktok,False,ios
u_002650,2025-11-28 15:00:48,NA,organic,False,ios
u_002651,2025-11-13 11:59:14,NA,organic,False,web
u_002652,2025-11-07 11:22:36,APAC,tiktok,False,android
u_002653,2025-12-30 23:01:33,APAC,influencer,False,android
u_002654,2025-12-03 11:23:20,NA,organic,False,web
u_002655,2025-11-16 19:12:53,NA,tiktok,False,ios
u_002656,2025-11-14 19:13:05,NA,paid_search,False,ios
u_002657,2025-12-22 11:48:56,NA,organic,True,web
u_002658,2025-12-23 12:54:36,NA,organic,False,ios
u_002659,2025-11-24 11:36:00,NA,youtube,True,ios
u_002660,2025-12-16 02:18:58,NA,organic,False,web
u_002661,2025-11-12 19:41:01,NA,organic,True,web
u_002662,2025-11-16 01:31:11,NA,organic,False,android
u_002663,2025-12-12 10:51:05,APAC,organic,False,web
u_002664,2025-11-06 19:00:15,EU,influencer,False,web
u_002665,2025-11-23 08:43:12,LATAM,tiktok,True,ios
u_002666,2025-12-02 00:00:41,NA,tiktok,False,ios
u_002667,2025-12-10 18:57:18,APAC,tiktok,False,web
u_002668,2025-11-15 18:56:44,NA,paid_search,False,android
u_002669,2025-12-06 18:23:15,EU,organic,True,ios
u_002670,2025-11-09 02:45:28,NA,organic,True,web
u_002671,2025-11-26 20:49:06,NA,paid_search,True,ios
u_002672,2025-12-04 16:22:37,LATAM,paid_search,False,ios
u_002673,2025-11-09 14:44:31,EU,organic,False,web
u_002674,2025-11-19 10:59:37,LATAM,organic,False,ios
u_002675,2025-11-22 12:51:39,NA,tiktok,True,ios
u_002676,2025-11-16 00:43:36,NA,organic,False,ios
u_002677,2025-12-12 21:30:10,NA,youtube,False,ios
u_002678,2025-11-21 14:50:03,APAC,organic,False,ios
u_002679,2025-11-28 00:14:30,EU,organic,False,web
u_002680,2025-12-16 03:01:16,LATAM,tiktok,False,ios
u_002681,2025-12-13 09:07:15,NA,paid_search,True,ios
u_002682,2025-11-20 15:50:45,APAC,tiktok,True,android
u_002683,2025-11-14 05:56:34,NA,organic,True,ios
u_002684,2025-12-19 16:05:36,NA,paid_search,False,ios
u_002685,2025-11-16 01:12:41,EU,tiktok,True,android
u_002686,2025-11-24 08:06:07,EU,organic,True,web
u_002687,2025-11-05 13:43:16,NA,organic,False,web
u_002688,2025-11-11 01:30:26,NA,organic,True,web
u_002689,2025-12-28 03:22:39,NA,tiktok,True,web
u_002690,2025-11-15 15:17:13,NA,tiktok,False,ios
u_002691,2025-12-14 17:33:24,NA,organic,True,web
u_002692,2026-01-03 22:11:26,NA,organic,False,web
u_002693,2025-11-11 08:44:45,NA,organic,False,web
u_002694,2025-12-27 15:34:04,LATAM,tiktok,False,ios
u_002695,2025-12-07 08:41:03,LATAM,organic,False,android
u_002696,2025-12-03 19:15:35,EU,organic,True,android
u_002697,2025-11-27 14:05:03,LATAM,paid_search,False,web
u_002698,2025-12-30 12:33:00,APAC,tiktok,False,ios
u_002699,2025-11-19 00:24:18,NA,organic,False,web
u_002700,2025-12-14 07:58:44,NA,youtube,False,web
u_002701,2025-11-19 04:22:40,LATAM,organic,False,android
u_002702,2025-12-02 03:47:50,EU,youtube,False,ios
u_002703,2026-01-03 20:44:02,APAC,youtube,False,web
u_002704,2025-11-11 10:18:17,APAC,youtube,False,ios
u_002705,2025-11-11 04:17:19,NA,youtube,False,web
u_002706,2025-12-09 23:03:44,NA,organic,False,ios
u_002707,2025-11-23 05:36:58,NA,youtube,False,ios
u_002708,2025-12-25 16:47:42,NA,organic,False,web
u_002709,2025-12-06 05:51:42,NA,organic,False,android
u_002710,2025-11-15 23:06:21,NA,paid_search,False,ios
u_002711,2025-12-17 14:42:38,NA,tiktok,True,android
u_002712,2025-12-19 10:10:11,NA,paid_search,False,android
u_002713,2025-12-10 01:29:28,NA,organic,True,ios
u_002714,2025-12-27 22:44:50,NA,tiktok,False,ios
u_002715,2025-11-19 11:53:30,EU,organic,False,web
u_002716,2025-11-25 20:14:14,NA,youtube,True,ios
u_002717,2025-11-16 22:32:08,EU,organic,False,ios
u_002718,2025-12-24 01:44:42,LATAM,organic,False,web
u_002719,2025-12-08 19:01:35,NA,organic,True,ios
u_002720,2025-12-28 06:17:12,NA,youtube,False,ios
u_002721,2025-12-11 03:10:44,APAC,organic,False,android
u_002722,2025-11-20 00:37:07,EU,influencer,True,ios
u_002723,2025-12-31 14:55:18,APAC,organic,False,ios
u_002724,2025-12-03 08:01:25,NA,organic,False,android
u_002725,2026-01-04 09:02:37,APAC,organic,True,web
u_002726,2025-12-16 13:03:44,LATAM,paid_search,True,web
u_002727,2025-12-05 05:34:57,EU,organic,False,web
u_002728,2025-12-19 13:15:49,NA,organic,False,android
u_002729,2025-12-22 11:39:42,APAC,youtube,False,web
u_002730,2025-11-12 15:08:43,APAC,organic,True,web
u_002731,2025-11-18 01:08:58,APAC,youtube,False,ios
u_002732,2025-12-30 19:16:29,NA,organic,False,android
u_002733,2025-11-25 02:20:46,APAC,tiktok,False,android
u_002734,2025-12-10 07:56:03,NA,organic,False,ios
u_002735,2025-12-07 15:08:10,NA,tiktok,False,android
u_002736,2026-01-02 15:56:46,EU,youtube,False,web
u_002737,2025-11-15 19:16:58,NA,youtube,False,web
u_002738,2025-12-30 02:13:19,EU,tiktok,False,android
u_002739,2025-12-26 12:37:43,EU,paid_search,False,ios
u_002740,2025-12-03 11:25:08,NA,organic,False,web
u_002741,2025-11-25 00:59:58,EU,organic,False,ios
u_002742,2025-12-11 09:23:42,LATAM,tiktok,False,android
u_002743,2025-11-18 11:24:32,NA,youtube,False,android
u_002744,2025-12-23 08:11:47,EU,organic,False,android
u_002745,2025-12-26 18:33:28,NA,tiktok,False,ios
u_002746,2025-11-12 14:12:58,EU,organic,False,android
u_002747,2025-12-22 13:39:20,NA,youtube,False,ios
u_002748,2025-12-04 13:56:40,NA,influencer,False,ios
u_002749,2025-11-25 07:17:30,NA,tiktok,True,android
u_002750,2025-12-24 15:34:20,LATAM,organic,False,ios
u_002751,2026-01-01 09:22:37,EU,youtube,True,web
u_002752,2025-12-02 01:19:32,EU,youtube,False,ios
u_002753,2025-11-27 21:05:01,NA,organic,False,ios
u_002754,2025-11-20 09:59:09,EU,tiktok,True,web
u_002755,2025-12-31 14:41:15,NA,paid_search,False,web
u_002756,2025-11-27 19:38:47,NA,organic,False,web
u_002757,2025-12-16 19:03:02,EU,organic,False,web
u_002758,2025-12-29 22:16:45,NA,organic,False,ios
u_002759,2025-12-02 11:47:23,NA,tiktok,True,web
u_002760,2025-12-17 19:48:06,EU,paid_search,False,web
u_002761,2025-12-22 17:22:22,APAC,tiktok,True,ios
u_002762,2025-11-25 11:27:32,NA,organic,False,android
u_002763,2025-12-13 07:54:30,NA,youtube,False,web
u_002764,2025-12-16 20:29:36,NA,youtube,False,web
u_002765,2025-11-20 20:14:28,LATAM,tiktok,False,android
u_002766,2025-12-24 23:08:51,APAC,organic,False,ios
u_002767,2026-01-03 12:50:20,EU,youtube,False,android
u_002768,2025-12-11 23:57:02,LATAM,tiktok,False,web
u_002769,2025-11-11 18:08:27,NA,organic,True,web
u_002770,2025-12-28 19:32:42,LATAM,tiktok,False,web
u_002771,2025-12-10 13:15:29,NA,paid_search,False,web
u_002772,2025-12-14 23:27:27,NA,organic,True,android
u_002773,2025-12-21 11:04:56,EU,paid_search,False,android
u_002774,2026-01-03 12:57:01,NA,organic,False,android
u_002775,2025-12-24 05:36:39,EU,youtube,False,android
u_002776,2025-11-07 23:37:31,NA,organic,False,android
u_002777,2025-12-28 18:28:05,EU,organic,False,ios
u_002778,2025-12-20 15:53:28,NA,tiktok,False,android
u_002779,2025-12-15 07:11:33,NA,tiktok,True,web
u_002780,2025-12-17 04:45:09,LATAM,youtube,False,ios
u_002781,2025-11-06 08:26:56,APAC,tiktok,False,ios
u_002782,2025-12-07 11:03:56,LATAM,tiktok,False,android
u_002783,2025-12-11 06:26:03,APAC,paid_search,False,ios
u_002784,2025-12-03 11:56:22,APAC,tiktok,False,android
u_002785,2025-11-16 14:34:28,EU,organic,False,ios
u_002786,2025-12-04 11:52:41,NA,organic,False,ios
u_002787,2025-11-16 20:39:16,NA,organic,False,android
u_002788,2025-11-30 13:04:35,NA,youtube,False,web
u_002789,2025-11-21 13:42:30,APAC,organic,False,android
u_002790,2025-11-27 16:18:49,NA,organic,True,ios
u_002791,2025-12-10 11:18:52,LATAM,organic,True,ios
u_002792,2025-12-25 09:00:10,EU,tiktok,False,android
u_002793,2025-12-01 03:18:10,APAC,organic,False,ios
u_002794,2025-12-27 20:36:11,NA,organic,False,ios
u_002795,2025-11-19 22:57:27,NA,tiktok,True,ios
u_002796,2025-12-22 11:10:37,LATAM,youtube,False,web
u_002797,2025-12-26 03:47:59,NA,organic,False,ios
u_002798,2026-01-03 05:12:40,NA,tiktok,False,web
u_002799,2025-11-19 17:35:14,NA,organic,False,android
u_002800,2025-12-26 14:49:28,NA,paid_search,False,web
u_002801,2026-01-01 15:21:41,NA,organic,True,ios
u_002802,2025-12-15 04:18:24,EU,paid_search,True,android
u_002803,2025-12-10 03:35:36,EU,paid_search,True,android
u_002804,2025-12-28 11:58:42,EU,youtube,False,ios
u_002805,2025-11-17 22:40:19,NA,organic,True,ios
u_002806,2026-01-03 03:18:32,APAC,tiktok,False,web
u_002807,2025-12-30 06:43:01,APAC,organic,False,ios
u_002808,2025-12-08 06:56:31,NA,paid_search,False,web
u_002809,2025-11-12 16:57:38,NA,youtube,False,android
u_002810,2025-12-06 17:42:35,NA,paid_search,True,web
u_002811,2025-12-09 12:24:53,APAC,tiktok,False,ios
u_002812,2025-12-10 19:29:24,APAC,tiktok,False,ios
u_002813,2025-12-23 23:03:28,LATAM,tiktok,True,ios
u_002814,2025-12-30 23:56:39,NA,organic,False,ios
u_002815,2025-12-01 12:14:26,EU,tiktok,False,android
u_002816,2025-11-18 07:28:54,NA,youtube,False,web
u_002817,2025-11-29 11:29:06,NA,paid_search,False,ios
u_002818,2025-12-21 00:49:37,EU,tiktok,False,web
u_002819,2025-11-22 04:28:04,NA,influencer,False,web
u_002820,2025-11-30 06:00:39,APAC,influencer,True,ios
u_002821,2025-12-21 10:41:09,EU,tiktok,False,web
u_002822,2025-11-22 16:04:47,APAC,organic,True,web
u_002823,2025-11-18 11:50:45,NA,youtube,False,android
u_002824,2025-12-13 08:33:33,LATAM,tiktok,False,ios
u_002825,2025-12-30 01:44:02,LATAM,organic,False,web
u_002826,2025-11-19 16:27:13,LATAM,organic,False,web
u_002827,2025-11-15 17:39:39,APAC,paid_search,False,web
u_002828,2025-11-22 03:51:52,APAC,organic,False,ios
u_002829,2025-11-06 19:16:04,EU,youtube,False,ios
u_002830,2025-11-22 23:52:45,NA,influencer,False,ios
u_002831,2025-11-20 18:01:28,APAC,youtube,False,web
u_002832,2025-12-15 11:48:55,APAC,tiktok,False,ios
u_002833,2025-12-13 03:05:56,LATAM,youtube,True,ios
u_002834,2025-11-22 20:42:12,EU,tiktok,False,ios
u_002835,2025-11-10 18:59:42,NA,organic,False,android
u_002836,2025-12-19 14:52:58,APAC,paid_search,True,web
u_002837,2025-11-19 07:05:21,LATAM,tiktok,True,web
u_002838,2025-11-12 17:42:11,NA,youtube,True,android
u_002839,2025-11-05 15:29:28,NA,tiktok,False,web
u_002840,2025-12-20 21:42:04,EU,organic,False,web
u_002841,2025-12-11 05:44:45,NA,paid_search,False,ios
u_002842,2025-11-29 21:22:20,NA,youtube,False,ios
u_002843,2025-12-25 05:46:18,NA,organic,False,android
u_002844,2025-11-14 15:12:36,APAC,paid_search,False,web
u_002845,2025-12-21 06:38:02,NA,youtube,False,ios
u_002846,2025-12-31 20:08:32,NA,tiktok,False,web
u_002847,2025-12-14 20:48:44,APAC,tiktok,False,ios
u_002848,2025-12-23 07:33:36,LATAM,organic,False,web
u_002849,2025-12-13 23:52:05,LATAM,tiktok,False,ios
u_002850,2025-12-17 07:48:20,NA,organic,False,web
u_002851,2025-12-02 09:25:28,LATAM,tiktok,True,web
u_002852,2025-12-21 14:10:05,NA,tiktok,True,ios
u_002853,2026-01-01 00:51:20,APAC,influencer,False,android
u_002854,2025-11-17 18:10:32,EU,youtube,False,android
u_002855,2025-11-13 05:33:25,NA,organic,False,android
u_002856,2025-11-13 23:43:05,EU,paid_search,False,ios
u_002857,2025-11-20 10:14:58,NA,tiktok,True,web
u_002858,2025-12-09 07:46:58,APAC,tiktok,True,web
u_002859,2025-12-06 13:21:31,NA,organic,True,ios
u_002860,2025-11-18 18:15:38,EU,influencer,True,web
u_002861,2025-12-07 14:50:36,NA,paid_search,False,web
u_002862,2025-11-30 23:44:20,NA,youtube,False,web
u_002863,2025-12-28 10:05:24,LATAM,paid_search,False,ios
u_002864,2025-12-19 14:43:38,APAC,organic,False,web
u_002865,2025-11-23 14:24:12,LATAM,influencer,False,web
u_002866,2025-11-30 03:08:59,NA,tiktok,False,ios
u_002867,2025-12-05 12:10:08,NA,organic,False,ios
u_002868,2025-12-17 14:17:48,EU,youtube,False,ios
u_002869,2026-01-03 04:02:00,EU,youtube,True,ios
u_002870,2025-11-16 19:48:57,NA,organic,True,web
u_002871,2025-12-22 15:47:30,APAC,organic,True,android
u_002872,2026-01-01 03:01:54,NA,organic,True,web
u_002873,2025-12-09 13:36:56,NA,organic,False,ios
u_002874,2025-12-11 07:43:31,NA,organic,True,ios
u_002875,2025-12-06 03:54:36,EU,organic,False,android
u_002876,2025-12-24 17:44:40,APAC,organic,False,ios
u_002877,2025-12-29 10:50:45,EU,paid_search,False,web
u_002878,2025-12-05 07:45:48,EU,youtube,False,ios
